Monto,Cantidad,ITBIS,Descuento
27638.39,4,611.51,22.46
9935.17,11,593.76,31.91
1944.23,6,628.14,108.57
46907.5,17,492.81,211.49
39671.93,1,754.88,345.49
23974.21,2,113.72,96.24
10450.13,2,967.6,323.52
8257.02,15,382.04,474.51
26235.47,10,179.63,259.49
6678.58,9,610.8,268.36
4350.13,9,351.67,60.71
46556.93,10,67.08,250.63
16336.86,17,209.42,41.46
45583.29,10,42.39,232.07
14268.49,15,863.89,303.03
49416.99,19,422.42,351.83
17089.03,4,810.65,186.38
5572.31,10,428.82,456.41
8132.8,15,26.61,98.95
41291.41,12,200.89,380.47
29180.19,2,167.26,359.85
23600.17,9,703.79,241.39
36860.83,1,62.38,224.36
37244.37,14,621.09,300.93
32490.79,13,331.29,385.95
18674.27,2,330.33,227.89
37194.16,6,664.95,234.71
5523.81,11,126.63,339.6
6905.33,6,612.86,414.03
35686.93,5,186.03,101.71
10647.89,1,538.26,69.27
15612.56,2,92.07,343.5
15743.93,11,468.59,437.38
3949.17,1,958.81,8.28
26082.89,10,227.25,171.07
45837.65,10,213.94,380.35
9926.6,13,667.58,221.42
28222.08,12,376.39,90.75
47538.03,5,440.59,380.59
43935.12,6,300.55,99.31
7509.33,8,165.93,489.71
1575.46,12,123.52,164.32
18131.73,18,996.1,407.6
28054.35,7,946.66,139.36
11462.26,9,813.46,98.61
1430.37,3,180.69,460.33
34548.41,11,487.38,416.54
35819.29,7,897.01,435.88
6402.76,10,836.23,472.87
18541.86,18,451.1,176.51
11852.51,10,404.85,337.89
15290.21,1,811.24,245.2
4217.57,10,384.81,207.01
17487.44,15,879.97,283.5
23216.67,10,973.04,377.48
35154.36,9,368.0,312.3
22217.6,10,837.84,309.9
30031.06,14,428.62,287.09
45736.8,9,863.3,421.44
8391.5,9,717.41,487.84
49649.61,8,241.76,367.14
24548.25,18,591.61,308.53
40343.11,14,42.03,257.89
11401.93,14,441.55,255.88
41410.62,10,360.18,300.21
19678.37,12,312.49,181.53
29848.53,19,166.58,293.35
39945.08,3,246.85,112.38
32379.2,16,451.2,304.87
27395.87,18,120.45,113.08
34930.11,12,554.02,3.02
3058.69,15,752.07,174.35
24297.16,14,53.54,292.03
31584.42,6,980.35,120.38
45959.49,8,912.73,163.65
47739.89,10,389.25,343.4
29770.78,3,778.53,127.65
932.22,3,351.13,368.84
35569.81,12,839.46,172.8
5594.31,7,939.85,127.85
49837.06,3,87.61,222.46
35850.01,4,910.25,460.35
30619.7,2,946.97,272.56
15703.54,15,556.79,402.85
29762.0,14,15.72,244.53
32470.98,4,535.84,18.3
25754.51,3,967.67,264.06
10664.14,16,939.25,127.87
38565.34,19,833.99,216.85
28280.28,19,246.55,73.59
35572.27,3,93.06,496.9
8184.62,1,706.02,275.53
23533.77,12,566.37,103.79
15829.93,6,242.51,469.69
6553.78,1,410.79,101.81
48197.25,19,597.04,395.3
19917.62,15,874.61,436.21
7600.85,13,211.6,215.59
6602.56,8,14.86,209.02
40759.62,3,947.82,2.89
36164.02,16,715.45,471.75
17136.67,16,52.49,325.33
42113.03,2,778.39,107.41
45036.93,18,348.99,305.72
24306.92,11,996.49,307.88
27396.17,13,967.9,25.05
9711.43,5,270.08,473.96
39072.4,4,94.79,457.53
2636.64,7,876.76,177.44
39503.91,14,403.3,200.87
49478.42,13,393.64,302.44
12271.75,3,437.62,36.21
26805.73,2,593.66,187.98
49019.02,11,931.49,294.73
42719.25,8,868.77,134.2
32434.23,1,822.57,494.33
41963.07,2,763.58,351.1
23025.59,13,262.9,178.77
33294.44,8,152.08,141.25
49196.75,18,406.93,12.37
38945.84,18,349.5,154.85
796.11,10,548.71,381.96
22217.51,13,358.72,191.78
18592.19,16,179.6,451.63
12561.37,8,127.05,101.41
36894.85,14,970.74,270.52
4524.53,7,669.55,365.24
42263.18,5,781.58,330.1
9472.52,4,700.85,290.43
7116.5,8,41.97,221.58
30339.6,11,110.81,238.0
11606.3,10,651.53,13.15
7616.11,8,561.79,245.81
30440.25,5,695.59,323.49
17816.96,17,643.51,165.97
1338.07,6,487.57,30.79
17015.88,6,87.85,11.7
9494.23,19,316.84,363.5
6370.44,10,248.86,72.15
31808.32,12,47.28,124.67
16471.51,17,324.69,340.64
12132.77,3,279.28,157.74
33754.4,6,51.25,84.59
19015.35,18,510.69,462.54
12534.99,1,765.16,55.26
20511.53,1,771.85,499.7
46833.23,3,960.64,288.49
46593.25,16,422.9,385.97
45688.34,5,313.97,418.16
37669.84,18,772.76,459.87
35059.09,5,534.45,209.46
1431.65,5,222.85,491.71
21492.88,18,519.4,341.84
40102.92,7,594.66,86.34
28742.72,6,24.69,14.36
20784.45,5,120.34,157.66
7577.93,6,972.77,142.24
19729.88,5,615.03,426.21
25164.52,14,201.27,136.52
12678.83,17,350.15,76.1
18261.0,2,950.97,418.64
10738.87,10,12.21,260.53
26565.33,15,192.35,189.16
47793.41,6,357.35,152.17
31464.14,19,10.42,294.03
34489.02,8,962.44,245.6
6848.73,14,480.31,118.83
46072.14,17,934.15,335.75
36611.48,6,283.95,135.63
39659.74,18,274.62,475.04
29436.63,17,933.82,129.04
16681.97,7,488.18,420.39
46414.53,13,791.44,396.39
45392.62,12,891.79,49.63
21047.36,15,531.69,253.72
37072.09,15,108.02,380.57
43174.95,16,618.43,285.75
13083.52,9,651.58,83.26
30565.93,8,393.83,146.88
6429.28,7,945.02,391.22
1419.35,14,639.05,490.59
24220.35,15,514.33,13.01
28683.82,6,43.66,140.82
44221.36,4,468.4,263.72
38297.09,16,514.29,123.16
18916.09,4,744.47,137.94
7613.97,16,531.16,27.56
24240.59,6,973.6,477.92
13148.49,13,970.38,263.86
45192.27,8,611.96,278.22
37989.52,18,920.51,37.27
21840.07,8,898.4,406.75
16205.29,1,424.95,377.09
4035.71,19,27.82,197.96
1625.61,8,148.14,123.53
13072.18,15,27.33,303.7
2905.35,15,531.95,499.55
49230.59,7,451.93,22.28
5949.51,14,239.32,254.42
41403.69,9,115.39,481.16
723.2,3,937.53,447.77
15633.55,10,524.39,181.51
43771.17,2,230.54,209.84
6971.8,11,392.53,178.15
46803.62,17,14.76,190.14
11827.81,6,711.43,492.4
47249.59,8,876.0,406.58
49605.94,12,939.36,244.83
30490.06,3,909.78,253.45
34027.7,19,851.78,119.95
32322.16,3,496.83,319.7
11581.27,1,609.97,405.0
16818.38,13,81.34,21.54
42111.56,7,382.91,172.84
18370.16,8,813.98,166.22
2190.91,18,996.01,87.65
30431.47,3,571.71,170.68
6083.76,17,327.94,229.3
8163.53,17,35.48,72.38
37222.18,19,116.98,221.08
29180.12,3,289.72,316.2
40663.08,14,608.74,104.68
49919.67,5,993.96,315.76
34120.1,15,758.71,79.21
49356.0,8,161.93,135.05
37156.64,13,285.74,387.19
30662.25,18,197.52,177.69
31724.22,15,968.27,275.64
39096.32,11,41.93,45.6
15310.95,14,465.52,130.04
47301.09,1,584.24,282.78
17084.33,14,189.3,35.5
15963.57,14,81.87,58.89
8510.37,5,718.75,420.74
32447.69,3,797.58,159.4
12649.35,9,81.82,249.04
3973.37,11,221.35,196.48
45737.32,15,177.93,335.91
20737.67,12,950.31,208.01
27632.17,15,937.3,365.96
9545.32,11,611.6,24.11
26542.73,18,458.58,261.4
30714.06,4,128.73,473.24
7798.22,17,431.77,309.71
4782.33,16,970.78,232.39
40592.69,10,449.06,422.79
38077.32,4,393.11,216.4
25116.96,10,46.42,499.09
45649.55,9,375.22,210.86
21091.06,3,841.03,496.02
15169.61,16,676.21,170.62
32149.74,19,829.76,108.36
35329.29,1,823.12,6.06
20586.23,3,471.45,414.74
20736.61,7,960.99,48.03
2782.98,2,449.81,185.96
34082.48,4,842.34,122.13
23050.04,16,707.5,233.59
37923.59,8,577.45,247.2
22670.35,11,503.91,446.72
18612.03,7,758.41,390.16
17089.73,14,561.05,145.25
22384.95,11,893.07,61.28
10021.96,13,397.43,29.46
16829.77,9,287.93,336.18
9078.82,10,293.85,410.87
21726.61,10,194.77,319.83
8828.0,5,285.71,355.15
44382.61,14,82.71,148.44
30618.1,14,740.11,426.78
28101.2,19,732.36,256.56
29202.28,3,252.38,403.87
46088.16,19,60.42,54.02
18696.47,13,42.71,425.21
13719.78,2,810.8,165.76
46258.25,12,672.81,231.72
44576.75,2,629.85,293.6
28637.65,18,620.74,134.4
23346.34,1,739.27,334.51
17749.41,9,272.48,406.58
11229.39,13,701.94,450.46
13263.68,7,709.67,419.7
34779.33,9,525.43,174.11
29164.23,2,45.64,408.42
30580.84,1,636.65,432.46
28360.78,19,401.96,108.08
48699.56,19,191.83,43.83
687.65,18,517.9,117.37
1589.25,4,448.51,186.18
49512.99,9,428.94,5.38
49631.61,15,229.12,227.87
22799.37,9,262.13,165.9
4301.3,17,914.55,5.55
1990.07,4,865.59,492.51
13174.32,13,689.18,132.35
40443.35,4,800.58,46.86
34969.66,15,721.87,103.76
28379.59,3,200.29,111.94
39902.23,15,178.62,56.81
35860.76,15,521.48,41.7
24600.44,12,685.52,267.28
41472.51,16,977.0,392.12
9262.73,10,662.95,403.89
8866.43,15,90.61,191.01
26011.66,12,218.71,398.9
2459.76,5,183.07,391.45
29876.93,5,304.13,439.29
47365.82,14,973.57,341.3
38231.8,11,35.44,330.37
48878.07,3,615.15,23.38
44451.96,5,628.4,150.62
1723.42,5,379.67,1.85
12574.81,14,113.08,218.18
29018.05,8,682.05,46.35
11369.74,11,746.69,66.51
34678.82,7,164.25,99.29
8193.06,1,92.64,341.31
29601.39,1,183.83,215.04
44651.41,7,570.27,339.96
24741.98,19,20.48,435.82
10341.26,13,242.92,448.11
44078.51,8,901.56,189.42
45833.74,6,471.69,287.47
7688.44,2,110.37,82.16
13541.07,19,17.91,34.15
33041.63,17,312.08,5.7
39450.3,17,995.32,431.31
23406.94,4,981.36,335.13
8773.0,6,517.27,316.45
7351.75,19,42.24,330.9
44018.73,16,406.21,6.9
4683.81,13,922.74,69.13
24369.96,15,654.5,391.86
11182.97,5,784.45,305.63
31710.77,10,330.81,245.99
46802.92,15,49.12,403.19
23011.96,3,271.58,377.91
38596.76,8,457.35,74.52
19901.47,8,566.77,230.1
20236.67,6,341.47,422.61
46186.74,16,188.58,417.92
36304.42,3,417.43,247.88
35991.82,17,742.72,105.44
19066.32,3,120.77,28.47
42175.5,5,760.38,391.08
49945.13,16,73.99,77.36
30184.45,5,976.27,419.76
48421.55,1,139.36,117.4
37875.97,18,16.97,73.76
39081.81,5,632.56,92.62
48552.48,16,155.0,10.55
26345.48,9,421.74,415.96
19503.48,14,19.61,285.36
11952.44,13,711.92,417.85
32171.5,13,946.56,344.44
48066.05,10,490.49,131.54
25230.29,7,623.02,357.52
48021.97,12,111.35,300.42
32172.71,9,787.55,33.05
6605.66,16,428.04,299.55
4699.28,13,871.02,357.74
42799.41,19,247.13,284.68
34910.69,7,435.05,143.56
7540.57,8,242.72,102.23
12114.66,17,297.82,135.87
27834.54,19,152.87,251.73
9103.23,2,97.57,104.55
48496.67,8,670.41,478.82
15428.19,18,22.41,205.39
42400.82,8,680.24,124.7
15396.28,13,244.27,94.0
9225.97,2,476.16,141.02
41514.27,11,10.22,242.75
33040.33,17,203.39,401.02
49284.32,1,596.99,165.88
49577.57,11,720.26,476.38
12213.06,3,568.1,366.71
6556.51,11,254.22,358.22
39182.11,4,235.99,388.25
48465.13,11,833.08,433.67
27413.27,6,881.38,150.95
27764.45,12,249.02,346.1
10842.25,18,473.15,117.36
20342.62,12,525.45,404.45
31639.17,19,654.11,484.44
45998.72,1,289.35,166.34
25462.34,14,236.58,45.22
21475.56,17,870.59,411.66
207.38,16,535.0,435.66
31308.0,12,645.62,22.51
8486.98,3,87.2,274.95
2445.86,19,778.97,6.36
16057.69,19,809.78,280.15
17632.39,10,919.82,298.09
24628.73,2,314.9,466.99
5834.82,17,944.59,160.79
35581.55,5,57.65,31.99
12542.15,17,877.61,340.09
14154.72,13,425.18,149.85
23344.83,15,251.4,138.11
24957.44,12,465.77,280.25
15477.36,15,846.65,160.85
41551.76,3,26.19,9.76
19416.75,10,188.57,168.15
17564.98,3,990.67,408.85
30376.62,3,94.84,154.22
37983.1,3,505.96,14.96
37839.79,8,301.73,18.66
7279.93,11,741.78,153.3
38556.67,4,887.92,360.7
14644.66,10,894.58,200.91
47114.51,14,797.01,146.48
22819.09,9,285.43,498.82
18963.7,4,171.65,381.68
37653.72,2,105.39,443.16
34949.39,18,825.53,451.34
17925.39,8,469.84,439.39
39400.16,3,990.36,59.42
25093.72,4,178.76,157.96
37571.81,18,905.73,244.78
27165.72,6,965.37,398.2
8924.49,7,333.93,224.7
33572.91,15,100.13,121.86
46015.18,1,415.26,199.6
31482.16,16,912.22,1.53
6514.27,11,289.98,478.3
3915.51,15,162.52,364.37
40458.4,7,657.25,480.71
22549.76,14,558.49,241.64
30019.06,11,947.93,329.52
21424.85,3,705.3,495.5
22941.88,18,277.04,170.44
20682.97,13,167.87,272.36
33751.72,9,197.64,49.84
37379.37,17,604.23,75.98
3872.52,5,452.43,223.6
9027.94,3,700.46,430.05
34157.12,7,68.18,172.8
16904.31,12,58.53,462.03
3391.06,6,660.76,127.55
40057.03,19,222.24,253.07
6925.53,15,974.75,480.99
41755.32,12,447.77,270.71
33534.44,14,506.69,362.65
47370.85,17,572.69,437.53
31748.5,17,399.64,230.07
12711.91,5,524.86,75.83
12637.18,1,140.19,23.17
7033.65,10,85.27,418.44
29788.16,2,391.51,481.47
20878.66,11,108.38,265.27
26267.85,1,446.95,370.32
36624.8,11,926.02,3.29
32021.49,19,226.82,397.92
24433.41,10,800.25,151.47
16020.78,14,569.09,63.71
3605.86,19,564.19,181.75
48940.33,9,376.99,387.63
45460.15,9,314.13,434.45
17053.05,10,864.87,277.0
40653.92,10,674.31,367.76
36807.85,9,17.04,337.6
41678.58,16,937.62,122.82
40632.24,4,342.21,203.91
37894.35,6,264.8,284.3
27594.87,15,329.11,316.06
27177.05,16,293.26,12.48
24058.49,17,124.82,476.49
20906.79,12,246.41,167.53
27176.81,3,355.07,340.88
8610.93,8,698.75,183.08
43358.38,17,350.87,485.97
28440.82,14,221.91,369.36
20338.02,4,122.36,358.44
8407.8,4,628.65,357.34
32843.54,7,418.3,419.97
22552.86,16,733.62,491.7
47436.29,2,32.84,39.57
16819.21,18,758.29,85.27
30293.5,1,203.73,115.24
32072.96,10,222.08,493.36
4693.74,13,950.64,196.68
46006.84,17,89.66,412.29
34927.26,18,987.57,253.2
13986.19,13,461.57,42.12
6996.62,10,700.01,171.32
10296.72,7,912.24,386.73
19582.14,5,95.24,309.97
40490.97,6,667.8,247.56
36771.77,12,886.59,31.26
35428.71,3,245.5,386.0
21894.4,11,542.22,468.2
48645.25,19,427.47,306.65
21249.69,1,899.42,156.91
8926.33,10,902.99,27.71
6792.76,15,525.46,290.46
49473.48,11,844.19,348.47
27385.6,14,603.27,206.68
35895.76,7,23.55,151.89
9436.43,7,56.44,460.39
49572.23,12,967.63,488.38
47667.02,6,798.4,456.53
7970.97,15,550.22,255.97
22560.49,8,350.95,219.66
33453.99,8,899.44,343.98
9261.39,5,808.85,243.67
24940.21,4,399.63,352.6
16213.6,10,971.95,28.93
47766.69,18,603.26,8.32
33396.09,19,979.97,72.87
45661.28,14,914.27,376.55
49210.45,16,865.85,117.8
23360.04,12,217.1,96.08
37043.74,4,228.3,195.27
31737.81,11,920.63,1.43
30073.13,13,722.49,404.9
46820.41,16,699.25,337.45
447.29,14,358.4,268.06
35360.41,4,620.09,107.73
28205.93,3,824.19,48.23
20152.74,4,197.78,180.6
15010.1,1,790.03,335.1
16725.82,13,991.22,19.09
34691.98,19,971.3,478.06
19482.27,5,50.53,107.98
36524.68,13,654.9,226.04
36078.03,5,146.55,397.47
5005.68,10,858.67,96.44
47448.22,8,992.78,251.08
32357.31,2,135.92,340.75
12661.86,12,838.02,17.93
4159.98,2,423.35,134.84
17504.28,1,183.06,26.25
40941.82,8,621.13,183.88
45204.25,16,560.08,435.66
28342.08,3,979.38,227.75
48112.96,14,902.25,119.46
42096.6,13,123.46,406.75
35669.96,14,557.78,400.47
35431.02,2,386.84,159.97
38285.64,7,735.37,497.54
37099.79,4,688.79,219.85
22657.05,8,783.68,168.53
1103.97,1,269.29,208.59
38338.46,5,886.8,424.45
29928.67,7,780.61,439.46
31531.09,3,511.21,305.07
17153.46,17,939.91,376.54
25869.7,9,122.3,321.15
8735.72,13,600.9,6.56
17866.67,12,110.51,209.38
30085.48,4,944.02,285.38
30925.38,16,435.65,194.77
22462.96,3,193.62,25.23
22222.51,5,646.62,262.44
27525.23,7,891.28,218.51
36814.97,7,77.03,4.6
45494.4,4,235.45,101.19
41637.83,15,275.06,135.87
5842.2,2,999.42,379.96
44752.68,17,527.59,0.44
28603.29,6,277.02,241.55
29504.99,7,540.07,449.97
5933.94,4,587.78,368.35
49213.55,10,602.96,452.72
31742.97,10,701.12,230.67
25850.59,16,941.09,146.7
4318.18,4,490.72,347.84
16743.15,13,530.09,246.62
9478.4,6,109.48,126.07
45693.41,4,541.4,434.26
14926.33,2,232.94,201.92
33531.64,8,951.17,307.93
36453.25,17,14.67,38.18
18698.64,19,308.85,72.49
17625.42,17,12.32,446.97
44796.91,11,789.62,356.12
15980.3,16,153.2,205.94
34848.3,6,129.66,435.01
47652.76,5,862.4,94.2
2640.58,18,286.16,206.4
43491.86,8,665.71,16.68
10718.19,12,194.86,123.5
11226.08,12,341.6,126.49
42308.88,5,273.88,52.09
3760.5,14,159.63,207.42
11710.65,13,729.84,456.4
32995.84,18,383.48,268.41
34758.54,7,726.15,299.71
18644.35,9,294.73,287.83
18775.11,3,730.11,103.72
41010.74,8,519.8,242.77
36141.12,2,326.77,50.56
38833.65,15,361.49,383.5
30028.97,11,677.66,389.98
32062.2,4,39.08,297.36
38034.81,10,305.44,157.12
2940.58,18,977.74,393.47
31288.64,9,966.09,367.47
16677.54,5,182.08,223.91
4530.91,5,58.67,100.48
35981.17,9,920.08,404.37
43211.19,8,97.92,198.78
18040.0,3,244.59,62.63
35340.79,9,402.59,342.87
8861.39,4,673.52,305.42
46915.35,10,409.0,269.56
20158.68,11,234.06,279.75
1070.1,5,501.89,250.69
17682.88,16,934.88,208.95
19782.64,3,316.93,222.37
2314.58,13,313.57,174.72
34338.05,12,103.33,261.15
28856.17,17,173.11,243.48
36066.94,5,788.94,387.07
888.16,9,50.36,218.04
24472.94,5,983.91,172.87
48270.58,2,947.71,53.66
19426.42,1,660.0,402.54
5978.48,3,982.62,316.53
7616.77,9,206.56,46.79
40077.97,14,531.72,31.91
3176.09,1,461.81,255.82
10976.94,16,525.41,55.58
45791.68,5,429.24,208.02
44843.02,6,310.52,104.2
45867.01,1,261.47,264.5
12889.1,5,31.23,184.17
32321.03,4,319.45,199.74
45964.91,13,194.98,349.95
25588.16,17,944.91,229.27
47007.65,17,783.4,212.49
7235.19,6,339.57,223.26
32495.77,5,966.5,291.52
11247.11,19,922.27,380.58
22092.91,6,971.58,229.77
19874.18,17,560.84,406.36
12082.49,9,847.27,274.53
23875.66,2,213.56,127.88
476.2,18,978.91,50.9
16109.9,18,626.26,395.62
34545.59,13,721.04,365.99
26469.57,2,739.57,460.76
48346.98,4,504.23,331.51
26934.55,8,568.35,147.63
25715.67,5,152.86,392.2
16454.06,11,131.42,105.56
22312.74,16,672.08,314.93
34492.06,14,299.96,302.84
19516.91,13,361.98,262.07
5782.2,18,344.31,248.7
20349.92,4,281.5,188.8
19583.82,15,142.5,282.67
13187.05,19,415.21,344.52
44803.56,3,569.57,303.04
6085.04,17,679.05,180.81
28416.23,14,14.35,424.32
12613.7,15,181.18,313.25
1551.72,8,55.47,31.22
16542.09,7,328.56,27.7
10542.26,14,697.89,420.72
7342.33,4,734.9,304.42
25611.08,6,715.36,417.56
25450.52,12,920.78,80.95
12058.65,6,337.09,63.77
24370.5,18,486.49,411.3
2551.74,13,368.45,387.78
24257.67,19,808.86,377.04
37629.61,4,667.94,459.79
39789.9,1,225.12,153.21
14255.26,16,367.2,42.14
23121.17,15,762.77,288.3
34719.39,15,336.63,66.41
6734.06,15,762.55,312.44
41974.16,6,585.27,272.3
43477.98,15,372.96,376.58
39230.68,6,531.91,186.49
41905.15,13,965.58,170.37
33891.79,4,964.49,361.32
7829.16,16,259.0,489.48
17934.35,12,763.38,229.77
26163.35,8,671.54,311.53
17147.4,18,236.13,76.45
1916.2,6,349.53,476.15
37737.89,4,522.38,391.2
24090.97,9,794.16,262.92
22255.38,1,54.79,437.81
32467.75,14,644.12,446.95
19248.68,18,735.29,361.96
29614.35,12,921.41,131.82
24745.69,1,461.41,449.0
23961.82,18,455.63,174.98
16318.93,9,672.05,11.57
14983.3,17,38.53,226.57
7544.53,12,776.55,220.69
21576.52,13,119.42,237.04
5011.67,17,308.47,271.37
24628.03,17,764.8,309.7
7392.91,7,852.07,472.08
34136.97,7,509.93,409.46
3105.24,19,256.6,270.12
824.18,6,470.9,319.28
8411.43,10,728.88,486.48
21585.66,18,539.66,231.0
36078.44,3,606.6,329.44
3182.73,15,302.86,206.13
23936.69,16,257.22,187.34
7055.51,9,493.43,423.35
24675.88,7,175.38,73.97
39574.63,7,444.29,36.84
24882.4,14,47.6,190.69
47143.22,18,928.85,9.8
4801.15,17,838.4,279.76
8581.77,18,570.21,407.69
17320.86,6,617.36,75.72
33458.61,10,86.6,447.11
44971.62,1,357.75,435.13
30670.98,6,194.54,454.62
41036.2,15,848.93,92.21
40651.68,15,736.41,137.35
3273.57,18,728.1,151.25
539.73,7,179.55,298.37
20430.42,16,975.04,477.28
13970.21,3,796.33,186.77
44597.95,18,50.62,79.65
39492.39,13,870.25,277.78
33233.25,14,333.19,58.33
45035.18,11,44.42,95.09
2477.94,18,136.6,322.86
49625.11,18,742.33,380.11
29277.82,1,248.38,302.46
7561.05,8,471.83,150.98
13929.12,13,587.53,465.49
23346.83,2,956.92,67.88
6251.92,4,536.53,61.55
20138.05,1,369.39,168.86
44871.25,8,882.51,197.53
32046.02,13,213.61,477.59
19727.69,16,287.95,299.32
6198.18,1,50.37,20.22
7735.73,6,569.02,178.59
18447.32,14,617.72,435.36
33179.29,5,874.35,398.25
17326.16,11,935.26,169.83
38478.44,11,542.47,109.85
34340.09,8,530.88,265.07
5000.92,11,420.46,235.65
37863.34,9,65.37,183.16
49250.99,12,156.8,469.24
24750.01,5,360.14,74.24
34320.19,8,257.36,484.68
45215.48,15,496.02,332.45
12172.69,6,681.37,417.07
30405.52,16,844.9,101.91
26751.66,16,204.77,264.26
5100.87,8,572.65,450.89
5050.1,19,703.13,152.16
5875.66,6,280.41,58.39
3525.71,17,474.84,368.31
3360.63,9,865.31,155.27
48388.17,3,414.82,154.43
31578.42,9,24.76,275.62
32258.11,7,891.21,274.9
12072.72,5,593.91,57.53
20090.26,8,725.26,33.46
34404.96,4,787.46,148.15
13401.59,7,608.59,347.05
22462.92,15,671.05,432.82
49271.71,14,562.54,288.61
34181.41,9,660.01,176.44
2912.06,1,405.8,435.18
40288.0,1,460.78,167.59
15018.07,2,548.4,459.32
47256.16,13,614.27,56.51
31987.45,3,141.5,238.14
40719.13,11,391.25,48.85
22993.7,15,225.87,291.84
48414.39,5,248.69,119.82
35617.18,14,783.83,475.97
24650.87,6,255.67,481.63
12324.29,12,460.71,321.96
22586.49,5,602.5,287.52
41969.96,5,435.16,392.95
44699.84,5,261.03,169.88
549.66,11,50.79,132.58
27275.07,15,833.7,238.44
13540.21,17,408.51,228.62
1793.69,13,990.47,38.81
38461.41,7,459.44,210.2
33398.45,17,184.22,473.55
17641.8,3,659.74,158.62
30589.51,8,365.19,208.45
15453.5,3,95.93,153.31
42840.55,10,401.06,147.64
35507.93,16,830.56,286.58
12094.14,11,243.05,134.68
16160.63,2,202.73,440.06
4345.66,10,974.57,255.19
37476.58,11,596.21,380.48
15120.89,19,14.78,70.29
26577.47,16,306.74,77.8
25629.08,9,534.53,38.48
40397.4,19,707.67,430.45
23725.35,13,562.25,358.42
40672.07,13,59.61,215.09
133.99,4,506.51,191.9
30894.04,6,393.56,396.1
28555.05,17,70.72,59.45
9599.77,13,744.21,28.83
44453.83,4,239.31,224.48
4141.25,8,683.23,346.09
45570.62,17,664.92,134.45
25701.13,12,257.07,269.92
38115.08,15,405.16,111.63
7732.06,6,891.91,481.84
6346.42,19,276.51,442.71
2879.99,4,45.91,121.02
11074.32,7,620.28,174.76
22255.74,6,518.98,262.67
16884.23,19,611.33,80.56
26968.33,4,281.77,498.3
26598.35,12,502.52,405.72
6360.21,13,941.26,493.27
14724.27,10,408.55,225.89
35872.27,8,607.85,278.95
3730.09,1,646.84,150.79
15261.48,6,726.47,322.53
26248.45,11,476.3,250.8
1071.17,17,640.59,404.19
42066.08,17,645.99,417.59
46418.17,13,345.69,298.28
17999.77,15,508.18,460.3
37142.95,6,462.6,350.53
6990.28,5,269.95,489.19
23792.07,17,814.36,162.63
41196.09,13,235.51,95.83
33108.71,10,368.12,490.13
33827.81,8,343.28,51.35
5166.68,18,444.49,98.56
36142.73,18,411.47,93.92
979.65,17,446.0,66.91
1424.59,2,170.58,441.06
3507.12,12,734.22,144.99
27372.33,16,836.85,210.61
23372.47,16,701.25,304.53
5858.62,19,313.72,204.92
19870.85,14,598.37,490.37
25148.88,7,635.18,2.92
9747.36,12,303.86,336.44
33778.82,1,353.46,224.02
18692.06,11,192.73,71.3
44414.03,18,996.7,435.84
15752.55,9,440.85,376.68
17857.17,1,188.25,227.58
30076.76,6,475.01,280.57
39983.75,18,716.73,301.46
21388.07,18,26.37,430.59
47457.63,1,18.29,457.96
19549.64,18,394.62,187.76
49279.15,7,53.99,377.12
8059.13,9,434.77,323.46
29132.43,17,909.46,41.13
37782.09,11,440.15,302.29
37533.57,8,980.03,361.46
18843.11,14,461.5,359.44
30624.67,12,578.18,494.53
44297.36,2,376.18,194.74
12472.95,13,703.11,282.33
24914.61,16,719.82,496.41
32123.9,10,264.41,275.07
29847.03,5,599.94,308.41
35538.15,1,470.76,457.06
36822.59,1,593.79,119.03
17010.15,7,584.47,334.43
19812.84,16,456.75,491.59
36745.24,16,760.25,290.43
22719.35,1,544.96,487.25
10877.36,16,563.37,266.08
40844.14,1,967.74,7.35
21442.37,12,21.25,156.22
10040.29,5,312.11,360.14
23067.41,10,49.28,351.88
2524.21,12,137.67,69.5
25104.97,2,244.53,428.61
35667.46,18,740.11,238.92
30309.86,16,987.88,497.77
42730.96,13,513.27,201.06
13254.52,8,682.26,197.24
42430.62,7,649.56,128.91
